adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",,228012,tt0266875,hi,रात,"The Sharma family re-locate to a semi-urban locality in a house that has a ""reputation"". The Sharma family consists of Mr. Sharma (Akash Khurana), his wife Shalini Sharma (Rohini Hattangadi), only daughter Manisha Sharma (Revathi) or ""Mini"" as they affectionately call her; and their grandchild Bunty (Master Ateet), as his parents had been killed in an accident. Strange things start happening, with a return of a dead kitten, and the brutal murder of Manisha's friend, Reshmi (Jaya Mathur); an attempt to kill Mr. Sharma and Manisha's boyfriend, Deepak (Kushant). What is the force behind these brutalities? Is it natural or supernatural?",0.473169,/y9yiCZQQ5ZVX74PObdx4oDKWR9h.jpg,[],"[{'iso_3166_1': 'IN', 'name': 'India'}]",1992-02-06,0,127,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,Raat,False,6,1
False,"{'id': 298778, 'name': '1920 Collection', 'poster_path': '/hqvSYURpukc1413c8qzuQChsLnc.jpg', 'backdrop_path': '/lwDlZbyJ7OGAuSXsdwABtqH1Uhb.jpg'}",0,"[{'id': 27, 'name': 'Horror'}]",,19951,tt1301698,hi,1920,"The year is 1920 and the house isolated in the wilderness has a secret. It is waiting for the curse to come true. For years, everyone who has bought the house and tried to pull it down has died of mysterious circumstances. It is like the house has a will and a life of its own.",1.183047,/hZZg9wlAM3HydAgXpI8IaTGamcM.jpg,"[{'name': 'ASA Film Pvt Ltd', 'id': 3690}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2008-09-12,0,138,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,A Love Made In Heaven... A Revenge Born In Hell...,1920,False,5.4,7
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",http://rockon.bigadda.com/,19672,tt1230165,hi,Rock On!!,"Sakshi Shroff, the lonely and neglected wife of busy banking executive, Aditya, decides to give him a surprise on his birthday on July 22nd, but ends surprising him multiple times. While Aditya is thrilled to know that he is going to be a dad, he is unhappy when he notices that Sakshi had also invited some ghosts (Rob Nancy and Kedar Zaveri) from his past. This gives rise to unpleasant memories involving a failed music group 'Magik' ; why the music group broke up, the acrimony especially between Aditya and his former friend, Joseph Mascarenhas; Sakshi takes it on herself to bring Magik back together",1.250624,/qNcjyQDW1i3aSdVIEdnaTp8HTTS.jpg,"[{'name': 'Excel Entertainment', 'id': 2934}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2008-08-29,0,145,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,Live your dream,Rock On!!,False,7.1,26
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 10769, 'name': 'Foreign'}]",,109001,tt5309926,hi,Shiva,"Shiva is a new student in the community college. He is welcomed by a group of collegians, including the lovely Asha, to whom Shiva is instantly attracted to. Shiva notices that there is violence within the college by people who are not even students. When he decides to find out their motives, he is met with violence, and threats. Now Shiva must decide to stand up for his college, or just carry on studying, finish college, and move on.",0.331751,/jnDaOt2TkXGZ7GOnxsnyt9K9Ojw.jpg,[],"[{'iso_3166_1': 'IN', 'name': 'India'}]",1990-12-07,0,161,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,Shiva,False,5.9,7
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 10769, 'name': 'Foreign'}, {'id': 53, 'name': 'Thriller'}]",,46403,tt0110438,hi,मैं खिलाड़ी तू अनाड़ी,A Bombay police officer seeks revenge when his brother is killed by a powerful underworld figure. Things get complicated when a matinee movie idol begins to tag along the policeman so he can research a movie role.,1.201935,/hwjHLUMYPHzlVyEfV0jvitm1iLP.jpg,[],"[{'iso_3166_1': 'IN', 'name': 'India'}]",1994-09-23,0,175,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,Main Khiladi Tu Anari,False,6,5
False,,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",,166255,tt0251756,en,Jungle,"Where beasts feared to tread, he made it his home; Where the scorching sun could not reach, he shined in the cold bloodedness. Where the police never managed to catch him, he always killed",0.071764,/5w0MYIua2wzXcESqXwq44BN8NRH.jpg,"[{'name': 'Varma Corporation', 'id': 19230}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2000-07-14,0,0,[],Released,,Jungle,False,4.5,2
False,,0,[],,140883,tt0102701,hi,Prahaar: The Final Attack,"Prahaar is the story of Major Chavan, a tough and stern soldier, trained to destroy the enemy. He can see the enemy on our borders but is unaware of the invisible enemy within ourselves. When one of Major's Commandos - Peter D'Souza is killed, he is shown the harsh reality revolving around us, the enemy is within ourselves. The battlefield changes and Major Chavan makes his final attack on the enemy within this crumbling society.",0.908234,/omK5mKLpMZMducFtPC8Zbn1hqiT.jpg,[],"[{'iso_3166_1': 'IN', 'name': 'India'}]",1991-01-01,0,166,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,Prahaar: The Final Attack,False,8.3,2
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 10769, 'name': 'Foreign'}, {'id': 53, 'name': 'Thriller'}]",,33460,tt0477857,en,Sehar,"Ajay Kumar (Warsi) is the newly appointed, honest SSP of Lucknow police. Of his family only his mother (Mulay) remains, and she inspires and motivates him to do the right thing. Ajay tries to crack down on the UP mafia, but more often than not is betrayed by information-leaking local police officials. His boss tries to aid him by shielding him from political pressures, and by getting sanction for",0.463688,/hdt9nfGaVNLFIRk30HFXa2tIfwj.jpg,"[{'name': 'Choice Films Inc.', 'id': 5299}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2005-07-29,0,0,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,Sehar,False,7.7,3
False,,9000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",http://kaminey.utvnet.com/,20688,tt1274295,hi,Kaminey,"Guddu and Charlie are identical twins born and raised in the slums of Mumbai. They dream of leaving the squalor behind and moving into a life of prosperity and dignity. Though they look alike, the two are as different as chalk and cheese. One lisps, the other stammers. One is an honest, diligent social worker while the other hedges bets at a racecourse. The brothers want nothing to do with each other. But when Charlie gets mixed up in a deadly get-rich-quick scheme and Guddu realizes that the love of his life has unwittingly put a price on his head, their lives begin to collide. They find themselves facing rogue politicians, drug dealers and crooked cops. As they uncover a sinister plot laid out by the 'political-police-underworld' nexus, their stories finally converge to a point when they realize they only have each other.",2.089842,/4wNxjL0vUyplva7BbCnSiJ8DpI5.jpg,[],"[{'iso_3166_1': 'IN', 'name': 'India'}]",2009-08-14,18130000,135,"[{'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,Thif monfoon. Difcover your mean fide.,Kaminey,False,7.2,26
False,,1500000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",http://www.companythefilm.com/,15761,tt0296574,hi,Company,"Mallik is a henchman of Aslam Bhai, a Mumbai underworld kingpin. He inducts local hothead Chandu into the gang, and the two of them soon form a formidable faction within the gang, eventually displacing Aslam. As the empire grows, however, the two of them start drifting apart.",1.472352,/w3GJujhMsPkv2KOC6w2zL9HFXb8.jpg,"[{'name': 'Varma Corporation', 'id': 19230}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2002-04-15,6000000,156,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,Company,False,6.3,16
False,,17000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",,117319,tt2199711,ta,விஸ்வரூபம்,"Vishwanathan, a Kathak dance teacher in New York, is in a rather happy marriage with Nirupama who is a nuclear oncologist. Nirupama is from a middle class family in Chennai, she marries Vishwanath (a dance master) to pursue her higher studies in the USA. But when Nirupama wants to break up with her husband, she engages a private detective. That's when the pandora's box opens up.",1.542355,/iZqxzVuBBpKydV0r6LQeuQYHRoZ.jpg,"[{'name': 'Aascar Films', 'id': 7141}, {'name': 'Raaj Kamal Films International', 'id': 11946}, {'name': 'PVP Cinema', 'id': 12299}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2013-01-25,51000000,147,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}, {'iso_639_1': 'ta', 'name': 'தமிழ்'}, {'iso_639_1': 'te', 'name': 'తెలుగు'}]",Released,,Vishwaroopam,False,5.5,25
False,,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",,14705,tt0488414,hi,Omkara,"Director Vishal Bharadwaj's adaption of the Shakespeare masterpiece ""Othello"".",1.395127,/nV8r5BA1lD3aa7WsHJ56uwxLfSN.jpg,"[{'name': 'Big Screen Entertainment', 'id': 3513}, {'name': 'Eros International', 'id': 3653}, {'name': 'Shemaroo', 'id': 5129}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2006-07-28,0,155,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,An adaptation of Shakespeare's Othello,Omkara,False,6.5,24
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10769, 'name': 'Foreign'}]",,41902,tt0211934,hi,Baadshah,"K. Jhunjhunwala would like to locate his missing/runaway daughter, Seema Malhotra, so that he can get her married to Nitin Dharampal; Prominent businessman, Mahindra, would like to negotiate with his daughter, Sonu's kidnappers, and secure her release. And the Central Bureau of Investigation would like to protect the life of Chief Minister Gayetri Bachchan under the mission code-named ""Maa"", and the CBI Officer in Charge to be code-named ""Baadshah"". Now Baadshah happens to be a bumbling and out of work Private Investigator, who has agreed to assist Jhunjhunwala and Mahindra, and while doing so is mistaken for the CBI Agent, ends up working for the assassins, and must assassinate Gayetri or end up losing his team of four fellow-bumblers, and Mahindra's daughter. What results is hilarious chaos, with no one knowing what the other is doing, and each one being each other's suspect(s). To make matters worse Jhunjhunwala is not really Seema's dad, but someone else with an ulterior motive.",1.464744,/q5aeqGmcY5cnHKIi0BvcIjVO8BK.jpg,"[{'name': 'Eros International', 'id': 3653}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",1999-08-27,0,175,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,Baadshah,False,6.4,20
False,,0,[],http://www.imdb.com/title/tt0136352/,160265,tt0136352,hi,Koyla,"Mute Shankar slogs day and night to satisfy the lust of wealthy businessman Raja Saab who has underworld contact. Raja Saab would like to marry the young and street-wise, Gauri, however Gauri would like to see a picture of her would be husband but is instead shown Shankar's picture, she immediately falls in love with him and agrees to marry but at the wedding altar, Gauri gets a shock when she sees Raja Saab, refuses to continue with the rituals of the marriage and is locked forever in a room. Circumstances forced Shankar and Gauri to elope but both is caught by Raja and his men, who beats Shankar and throw him to his death and Gauri is taken back to Raja Saab mansion and must undergo preparations to get married to him.",3.037553,/rP12AzvscPo6WfKdrkw1Nfv2KrK.jpg,"[{'name': 'Filmkraft Productions Pvt. Ltd', 'id': 82128}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",1997-04-06,0,166,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,Koyla,False,6.4,14
False,"{'id': 21624, 'name': 'Golmaal Collection', 'poster_path': '/g5epyphS4WqmwJDIu14EL20gxuc.jpg', 'backdrop_path': '/nHsBik6CaJnxWad6oStfld9eamk.jpg'}",0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",,19670,tt0495034,hi,Golmaal,"Gopal, Lucky, Madhav and Laxman - four guys bound together by their child-like notoriety, aimlessness and petty business of conning people for fun and money. Laxman is an intelligent student who is not allowed to pass by his mischievous band of friends Gopal, Madhav and mute Lucky. This is because all four friends use his hostel room to conduct their activities. He is peer-pressured into running a series of scams in order to earn himself and his friends some money. Once thrown out of college bag-n-baggage, the naughty foursome finds refuge in the bungalow of a blind couple as their grandson. A cat mouse game unfolds as Laxman's body and Gopal's voice makes for Sameer (The grandson from US).",2.091276,/fHLS13Iv6FNyyN9I373u67KKH5e.jpg,"[{'name': 'K Sera Sera', 'id': 3708}, {'name': 'Shree Ashtavinayak Cinevision Ltd', 'id': 3748}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2006-07-14,0,140,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,Fun Unlimited,Golmaal,False,6.4,18
False,"{'id': 256477, 'name': 'Saheb Biwi Aur Gangster Collection', 'poster_path': None, 'backdrop_path': None}",0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}, {'id': 10769, 'name': 'Foreign'}]",,75744,tt2073070,hi,Saheb Biwi Aur Gangster,"After the death of his first wife, wealthy Raja Aditya Pratap Singh, re-marries another woman, simply known as Chhoti Rani, who subsequently becomes mentally unstable. His father's former mistress, Badi Rani, controls the wealth, while he himself has a mistress. Unable to procure contracts through Mantri Prabhu Tiwari, he decides to stand for elections, while his rival, Ghenda Singh, recruits an assassin, Babalu, who is also the nephew of Sunder, Chhoti Rani's chauffeur, to kill Aditya. After Sunder is unable to drive due to an injury, he recommends Babalu, and Aditya hires him. Babalu settles down in his new job, attempts to get accepted by everyone, including Chhoti Rani, who he finds attractive. He soon finds out that she, too, has feelings for him, and then starts making plans of not only carrying out his assigned task but also becoming the next Saheb.",0.558603,/adOobhdTDHaMONKWGt8lhLLD7Uj.jpg,[],"[{'iso_3166_1': 'IN', 'name': 'India'}]",2011-09-23,0,119,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,Saheb Biwi Aur Gangster,False,7.1,7
False,,0,[],,80156,tt0284137,hi,Gadar: Ek Prem Katha,"Amongst the communal riots that erupt in the city, Tara shelters a wayward Sakina from a crazed mob and a bond that blossoms into love is created. The two eventually get married and have a son. The happy family, now living in Amritsar, gets the shock of their lives when Sakina learns that her father (Amrish Puri), whom she previously believed died in the riots back in Amritsar, is still alive after seeing his picture in a tattered, old newspaper. Upon contacting him, Sakina's father, now the mayor of Lahore in Pakistan, arranges for his daughter to arrive in Lahore to see him. Sakina leaves for Lahore minus Tara and her son, and upon reaching the city, learns of her father's plans for her - plans that include forcing Sakina to forget about her family and start life anew in Pakistan. Then begins an extraordinary journey which will lead Tara to cross the border into Pakistan to find his love Sakina",0.52361,/6Q88GcoJHEs0jR3almtMyflQLL4.jpg,[],"[{'iso_3166_1': 'IN', 'name': 'India'}]",2001-06-15,0,170,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,Gadar: Ek Prem Katha,False,6.9,8
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}]",,115124,tt0319020,hi,Awara Paagal Deewana,"Awara Paagal Deewana ((Hindi: आवारा पागल दीवाना), English: Wayward, Crazy, Insane) is a 2002 Bollywood action comedy directed by Vikram Bhatt. The film's music was composed by Anu Malik, and the lyrics by Sameer. Reduced to a henpecked husband, his dream of making it big and being independent in the USA, Dr. Anmol Acharya is, in short, disillusioned and sad. He is not alone, he has his father-in-law, Manilal in the same leaky boat with him. Then this family has a new neighbor, namely Gulu Gulab Khatri. They find out that he a crime lord from India, and has a price-tag of two crore rupees on his head. Anmol and Manilal's wife want their respective husbands to go to India and arrange to hand-over Khatri, so they can collect the dough. Anmol and Manilal do go to India, but things don't go well as planned, and the hapless duo end up as hostages by Chota Chatri and Yeda Anna, who have orders to kill Khatri, and anyone else who gets in their way.",1.447152,/dUUtcCeAMDoakuozeHneVMXzjU.jpg,"[{'name': 'Base Industries Group', 'id': 64331}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2002-06-21,0,169,[],Released,Bollywood's answer to The Whole Nine Yards,Awara Paagal Deewana,False,5.2,9
